
    influenza_japan seed62 ep53 val_pinball=0.0888 best=0.0857
    influenza_japan seed62 ep54 val_pinball=0.0866 best=0.0857
    influenza_japan seed62 ep55 val_pinball=0.0853 best=0.0853
    influenza_japan seed62 ep56 val_pinball=0.0864 best=0.0853
    influenza_japan seed62 ep57 val_pinball=0.0876 best=0.0853
    influenza_japan seed62 ep58 val_pinball=0.0866 best=0.0853
    influenza_japan seed62 ep59 val_pinball=0.0875 best=0.0853
    influenza_japan seed62 ep60 val_pinball=0.0855 best=0.0853
    influenza_japan seed62 ep61 val_pinball=0.0860 best=0.0853
    influenza_japan seed62 ep62 val_pinball=0.0867 best=0.0853
    influenza_japan seed62 ep63 val_pinball=0.0858 best=0.0853
    influenza_japan seed62 ep64 val_pinball=0.0861 best=0.0853
    influenza_japan seed62 ep65 val_pinball=0.0866 best=0.0853
    influenza_japan seed62 ep66 val_pinball=0.0867 best=0.0853
    influenza_japan seed62 ep67 val_pinball=0.0863 best=0.0853
    influenza_japan seed62 ep68 val_pinball=0.0867 best=0.0853
    influenza_japan seed62 ep69 val_pinball=0.0870 best=0.0853
    influenza_japan seed62 ep70 val_pinball=0.0871 best=0.0853
done in 166s; bias_c={3: 0.10000000000000009, 5: 0.050000000000000044, 10: -0.04999999999999982, 15: -0.04999999999999982}

===== ceiling influenza_japan seed72 :: 2026-08-11 02:21:42 =====
    influenza_japan seed72 ep00 val_pinball=0.1259 best=0.1259
    influenza_japan seed72 ep01 val_pinball=0.0999 best=0.0999
    influenza_japan seed72 ep02 val_pinball=0.1014 best=0.0999
    influenza_japan seed72 ep03 val_pinball=0.0979 best=0.0979
    influenza_japan seed72 ep04 val_pinball=0.0902 best=0.0902
    influenza_japan seed72 ep05 val_pinball=0.1035 best=0.0902
    influenza_japan seed72 ep06 val_pinball=0.0920 best=0.0902
    influenza_japan seed72 ep07 val_pinball=0.0981 best=0.0902
    influenza_japan seed72 ep08 val_pinball=0.0953 best=0.0902
    influenza_japan seed72 ep09 val_pinball=0.0938 best=0.0902
    influenza_japan seed72 ep10 val_pinball=0.0886 best=0.0886
    influenza_japan seed72 ep11 val_pinball=0.0911 best=0.0886
    influenza_japan seed72 ep12 val_pinball=0.0968 best=0.0886
    influenza_japan seed72 ep13 val_pinball=0.0897 best=0.0886
    influenza_japan seed72 ep14 val_pinball=0.0885 best=0.0885
    influenza_japan seed72 ep15 val_pinball=0.0917 best=0.0885
    influenza_japan seed72 ep16 val_pinball=0.0955 best=0.0885
    influenza_japan seed72 ep17 val_pinball=0.0948 best=0.0885
    influenza_japan seed72 ep18 val_pinball=0.0920 best=0.0885
    influenza_japan seed72 ep19 val_pinball=0.0902 best=0.0885
    influenza_japan seed72 ep20 val_pinball=0.0914 best=0.0885
    influenza_japan seed72 ep21 val_pinball=0.0963 best=0.0885
    influenza_japan seed72 ep22 val_pinball=0.0944 best=0.0885
    influenza_japan seed72 ep23 val_pinball=0.0892 best=0.0885
    influenza_japan seed72 ep24 val_pinball=0.0924 best=0.0885
    influenza_japan seed72 ep25 val_pinball=0.0876 best=0.0876
    influenza_japan seed72 ep26 val_pinball=0.0900 best=0.0876
    influenza_japan seed72 ep27 val_pinball=0.0942 best=0.0876
    influenza_japan seed72 ep28 val_pinball=0.0894 best=0.0876
    influenza_japan seed72 ep29 val_pinball=0.0878 best=0.0876
    influenza_japan seed72 ep30 val_pinball=0.0876 best=0.0876
    influenza_japan seed72 ep31 val_pinball=0.0906 best=0.0876
    influenza_japan seed72 ep32 val_pinball=0.0906 best=0.0876
    influenza_japan seed72 ep33 val_pinball=0.0876 best=0.0876
    influenza_japan seed72 ep34 val_pinball=0.0908 best=0.0876
    influenza_japan seed72 ep35 val_pinball=0.0895 best=0.0876
    influenza_japan seed72 ep36 val_pinball=0.0892 best=0.0876
    influenza_japan seed72 ep37 val_pinball=0.0898 best=0.0876
    influenza_japan seed72 ep38 val_pinball=0.0879 best=0.0876
    influenza_japan seed72 ep39 val_pinball=0.0861 best=0.0861
    influenza_japan seed72 ep40 val_pinball=0.0868 best=0.0861
    influenza_japan seed72 ep41 val_pinball=0.0897 best=0.0861
    influenza_japan seed72 ep42 val_pinball=0.0894 best=0.0861
    influenza_japan seed72 ep43 val_pinball=0.0884 best=0.0861
    influenza_japan seed72 ep44 val_pinball=0.0883 best=0.0861
    influenza_japan seed72 ep45 val_pinball=0.0892 best=0.0861
    influenza_japan seed72 ep46 val_pinball=0.0874 best=0.0861
    influenza_japan seed72 ep47 val_pinball=0.0900 best=0.0861
    influenza_japan seed72 ep48 val_pinball=0.0877 best=0.0861
    influenza_japan seed72 ep49 val_pinball=0.0877 best=0.0861
    influenza_japan seed72 ep50 val_pinball=0.0871 best=0.0861
    influenza_japan seed72 ep51 val_pinball=0.0881 best=0.0861
    influenza_japan seed72 ep52 val_pinball=0.0881 best=0.0861
    influenza_japan seed72 ep53 val_pinball=0.0917 best=0.0861
    influenza_japan seed72 ep54 val_pinball=0.0858 best=0.0858
    influenza_japan seed72 ep55 val_pinball=0.0867 best=0.0858
    influenza_japan seed72 ep56 val_pinball=0.0893 best=0.0858
    influenza_japan seed72 ep57 val_pinball=0.0852 best=0.0852
